Generate random seed 388859893683648
Generate random seed 388837431015160
Generate random seed 388852982093344
Generate random seed 388818424141824
Generate random seed 388844342605464
Generate random seed 388808056756368
Generate random seed 388870261069104
Generate random seed 388811512551520
Generate random seed 388863349478800
Generate random seed 388833975220008
Generate random seed 388847798400616
Generate random seed 388827063629704
Generate random seed 388821879936976
Generate random seed 388875444761832
Generate random seed 388878900556984
Generate random seed 388880628454560
1	0.000   0.0000   1000
2	0.000   0.0000   1000
3	0.000   0.0000   1000
4	0.000   0.0000   1000
5	0.000   0.0000   1000
6	0.000   0.0000   1000
7	0.000   0.0000   1000
8	0.000   0.0000   1000
9	0.000   0.0000   1000
10	0.000   0.0000   1000
11	0.001   0.0010   1000
12	0.004   0.0040   1000
13	0.009   0.0089   1000
14	0.010   0.0099   1000
15	0.012   0.0119   1000
16	0.030   0.0291   1000
Generate random seed 391800783747750
Generate random seed 391805967440589
Generate random seed 391809423235815
Generate random seed 391816334826267
Generate random seed 391821518519106
Generate random seed 391824974314332
Generate random seed 391830158007171
Generate random seed 391837069597623
Generate random seed 391864715959431
Generate random seed 391845709085688
Generate random seed 391840525392849
Generate random seed 391859532266592
Generate random seed 391852620676140
Generate random seed 391856076471366
Generate random seed 391868171754657
Generate random seed 391869899652270
17	0.037   0.0356   1000
18	0.047   0.0448   1000
19	0.077   0.0711   1000
20	0.098   0.0884   1000
21	0.138   0.1190   1000
22	0.165   0.1378   1000
23	0.199   0.1594   1000
24	0.226   0.1749   1000
25	0.268   0.1962   1000
26	0.306   0.2124   1000
27	0.352   0.2281   1000
28	0.387   0.2372   1000
29	0.436   0.2459   1000
30	0.501   0.2500   1000
31	0.531   0.2490   1000
32	0.566   0.2456   1000
Generate random seed 393558071791628
Generate random seed 393544248610156
Generate random seed 393568439177732
Generate random seed 393549432303208
Generate random seed 393539064917104
Generate random seed 393552888098576
Generate random seed 393573622870784
Generate random seed 393563255484680
Generate random seed 393580534461520
Generate random seed 393585718154572
Generate random seed 393592629745308
Generate random seed 393587446052256
Generate random seed 393606452926780
Generate random seed 393601269233728
Generate random seed 393609908722148
Generate random seed 393611636619832
33	0.611   0.2377   1000
34	0.654   0.2263   1000
35	0.695   0.2120   1000
36	0.701   0.2096   1000
37	0.752   0.1865   1000
38	0.762   0.1814   1000
39	0.790   0.1659   1000
40	0.815   0.1508   1000
41	0.824   0.1450   1000
42	0.869   0.1138   1000
43	0.871   0.1124   1000
44	0.894   0.0948   1000
45	0.905   0.0860   1000
46	0.923   0.0711   1000
47	0.920   0.0736   1000
48	0.932   0.0634   1000
Generate random seed 428694910643986
Generate random seed 428710461724573
Generate random seed 428708733826730
Generate random seed 428739835987904
Generate random seed 428734652294375
Generate random seed 428755387068491
Generate random seed 428703550133201
Generate random seed 428719101213788
Generate random seed 428686271154771
Generate random seed 428687999052614
Generate random seed 428727740703003
Generate random seed 428753659170648
Generate random seed 428748475477119
Generate random seed 428691454848300
Generate random seed 428751931272805
Generate random seed 428724284907317
49	0.941   0.0555   1000
50	0.959   0.0393   1000
51	0.960   0.0384   1000
52	0.977   0.0225   1000
53	0.968   0.0310   1000
54	0.974   0.0253   1000
55	0.979   0.0206   1000
56	0.974   0.0253   1000
57	0.984   0.0157   1000
58	0.989   0.0109   1000
59	0.996   0.0040   1000
60	0.991   0.0089   1000
61	0.993   0.0070   1000
62	0.997   0.0030   1000
63	0.996   0.0040   1000
64	0.998   0.0020   1000
Generate random seed 485007195379176
Generate random seed 485015834870066
Generate random seed 485012379354405
Generate random seed 485026202539837
Generate random seed 485027930438016
Generate random seed 485045209419806
Generate random seed 485038297827090
Generate random seed 485048665216164
Generate random seed 485057304707059
Generate random seed 485060760503417
Generate random seed 485074583688849
Generate random seed 485076311587028
Generate random seed 485090134772460
Generate random seed 485091862670639
Generate random seed 485103957957892
Generate random seed 485105685856071
65	0.997   0.0030   1000
66	0.997   0.0030   1000
67	0.995   0.0050   1000
68	1.000   0.0000   1000
69	0.999   0.0010   1000
70	0.999   0.0010   1000
71	0.997   0.0030   1000
72	0.999   0.0010   1000
73	0.999   0.0010   1000
74	1.000   0.0000   1000
75	1.000   0.0000   1000
76	0.999   0.0010   1000
77	1.000   0.0000   1000
78	1.000   0.0000   1000
79	1.000   0.0000   1000
80	0.999   0.0010   1000
Generate random seed 576531102655560
Generate random seed 576515551555866
Generate random seed 576525918955662
Generate random seed 576508639956002
Generate random seed 576520735255764
Generate random seed 576503456256104
Generate random seed 576555293255084
Generate random seed 576563932754914
Generate random seed 576546653755254
Generate random seed 576543197955322
Generate random seed 576539742155390
Generate random seed 576496544656240
Generate random seed 576550109555186
Generate random seed 576505184156070
Generate random seed 576570844354778
Generate random seed 576567388554846
81	1.000   0.0000   1000
82	0.999   0.0010   1000
83	1.000   0.0000   1000
84	1.000   0.0000   1000
85	1.000   0.0000   1000
86	1.000   0.0000   1000
87	1.000   0.0000   1000
88	1.000   0.0000   1000
89	1.000   0.0000   1000
90	1.000   0.0000   1000
91	1.000   0.0000   1000
92	1.000   0.0000   1000
93	1.000   0.0000   1000
94	1.000   0.0000   1000
95	1.000   0.0000   1000
96	1.000   0.0000   1000
Generate random seed 1086526224259443
Generate random seed 1086521040277992
Generate random seed 1086524496265626
