Generate random seed 6254971918582260
3	0.000   0.0000   1000
Generate random seed 6255068699563208
6	0.000   0.0000   1000
Generate random seed 6255129224338245
9	0.000   0.0000   1000
Generate random seed 6255194953401762
12	0.000   0.0000   1000
Generate random seed 6255257249151415
15	0.000   0.0000   1000
Generate random seed 6255376578432562
18	0.001   0.0010   1000
Generate random seed 6255489019362275
21	0.008   0.0079   1000
Generate random seed 6255897250207995
24	0.012   0.0119   1000
Generate random seed 6256147936293420
27	0.024   0.0234   1000
Generate random seed 6256376182729712
30	0.036   0.0347   1000
Generate random seed 6256519806002100
33	0.058   0.0546   1000
Generate random seed 6256623718030140
36	0.086   0.0786   1000
Generate random seed 6256872759956679
39	0.110   0.0979   1000
Generate random seed 6256968081487124
42	0.151   0.1282   1000
Generate random seed 6257129063327125
45	0.213   0.1676   1000
Generate random seed 6258494156626624
48	0.259   0.1919   1000
Generate random seed 6259391109850864
51	0.311   0.2143   1000
Generate random seed 6259472691066823
54	0.342   0.2250   1000
Generate random seed 6259732239648801
57	0.389   0.2377   1000
Generate random seed 6259905452029892
60	0.464   0.2487   1000
Generate random seed 6259983694207714
63	0.492   0.2499   1000
Generate random seed 6260125919947200
66	0.559   0.2465   1000
Generate random seed 6260263068236634
69	0.589   0.2421   1000
Generate random seed 6260410733895816
72	0.640   0.2304   1000
Generate random seed 6286070791987258
75	0.655   0.2260   1000
Generate random seed 6288497908697934
78	0.683   0.2165   1000
Generate random seed 6313950484613689
81	0.731   0.1966   1000
Generate random seed 6363441488100147
84	0.740   0.1924   1000
Generate random seed 6399273952703496
87	0.760   0.1824   1000
Generate random seed 6785689138877824
90	0.804   0.1576   1000
Generate random seed 6821210730751515
93	0.814   0.1514   1000
