Generate random seed 6324028866647874
Generate random seed 6324037607359344
Generate random seed 6324049844355402
Generate random seed 6324042851786226
Generate random seed 6324056836924578
Generate random seed 6324044599928520
Generate random seed 6324060333209166
Generate random seed 6324067325778342
Generate random seed 6324072570205224
Generate random seed 6324079562774400
Generate random seed 6324086555343576
Generate random seed 6324098792339634
Generate random seed 6324088303485870
Generate random seed 6324102288624222
Generate random seed 6324095296055046
Generate random seed 6324105784908810
10	0.000   0.0000   1000
1	0.000   0.0000   1000
13	0.000   0.0000   1000
2	0.000   0.0000   1000
6	0.000   0.0000   1000
8	0.000   0.0000   1000
3	0.000   0.0000   1000
5	0.000   0.0000   1000
11	0.000   0.0000   1000
12	0.000   0.0000   1000
9	0.000   0.0000   1000
15	0.000   0.0000   1000
7	0.000   0.0000   1000
4	0.000   0.0000   1000
14	0.000   0.0000   1000
16	0.000   0.0000   1000
Generate random seed 6362226953609031
Generate random seed 6362228701756452
Generate random seed 6362216464724505
Generate random seed 6362221709166768
Generate random seed 6362235694346136
Generate random seed 6362246183230662
Generate random seed 6362251427672925
Generate random seed 6362258420262609
Generate random seed 6362242686935820
Generate random seed 6362265412852293
Generate random seed 6362270657294556
Generate random seed 6362291635063608
Generate random seed 6362282894326503
Generate random seed 6362286390621345
Generate random seed 6362296879505871
Generate random seed 6362298627653292
19	0.000   0.0000   1000
30	0.000   0.0000   1000
28	0.000   0.0000   1000
31	0.000   0.0000   1000
17	0.000   0.0000   1000
22	0.000   0.0000   1000
26	0.000   0.0000   1000
21	0.000   0.0000   1000
23	0.000   0.0000   1000
27	0.000   0.0000   1000
29	0.000   0.0000   1000
24	0.000   0.0000   1000
18	0.000   0.0000   1000
20	0.000   0.0000   1000
32	0.000   0.0000   1000
25	0.000   0.0000   1000
Generate random seed 6396966529574265
Generate random seed 6396975270335790
Generate random seed 6396982262945010
Generate random seed 6396971774031180
Generate random seed 6396987507401925
Generate random seed 6396991003706535
Generate random seed 6396997996315755
Generate random seed 6397003240772670
Generate random seed 6397010233381890
Generate random seed 6397027714904940
Generate random seed 6397034707514160
Generate random seed 6397018974143415
Generate random seed 6397022470448025
Generate random seed 6397046944580295
Generate random seed 6397048692732600
Generate random seed 6397053937189515
35	0.000   0.0000   1000
36	0.000   0.0000   1000
39	0.000   0.0000   1000
38	0.000   0.0000   1000
46	0.000   0.0000   1000
34	0.000   0.0000   1000
48	0.000   0.0000   1000
45	0.000   0.0000   1000
33	0.000   0.0000   1000
43	0.000   0.0000   1000
37	0.000   0.0000   1000
41	0.000   0.0000   1000
47	0.000   0.0000   1000
42	0.000   0.0000   1000
44	0.000   0.0000   1000
40	0.000   0.0000   1000
Generate random seed 6435273397930850
Generate random seed 6435276894245694
Generate random seed 6435266405301162
Generate random seed 6435262908986318
Generate random seed 6435289131347648
Generate random seed 6435292627662492
Generate random seed 6435280390560538
Generate random seed 6435297872134758
Generate random seed 6435303116607024
Generate random seed 6435308361079290
Generate random seed 6435315353708978
Generate random seed 6435327590810932
Generate random seed 6435320598181244
Generate random seed 6435322346338666
Generate random seed 6435332835283198
Generate random seed 6435336331598042
62	0.000   0.0000   1000
50	0.000   0.0000   1000
57	0.000   0.0000   1000
51	0.000   0.0000   1000
52	0.000   0.0000   1000
49	0.000   0.0000   1000
53	0.000   0.0000   1000
56	0.000   0.0000   1000
59	0.000   0.0000   1000
60	0.001   0.0010   1000
64	0.000   0.0000   1000
54	0.000   0.0000   1000
63	0.000   0.0000   1000
61	0.000   0.0000   1000
55	0.000   0.0000   1000
58	0.000   0.0000   1000
Generate random seed 6474532420462590
Generate random seed 6474523679648640
Generate random seed 6474537664950960
Generate random seed 6474528924137010
Generate random seed 6474542909439330
Generate random seed 6474548153927700
Generate random seed 6474553398416070
Generate random seed 6474556894741650
Generate random seed 6474563887392810
Generate random seed 6474569131881180
Generate random seed 6474584865346290
Generate random seed 6474576124532340
Generate random seed 6474579620857920
Generate random seed 6474593606160240
Generate random seed 6474590109834660
Generate random seed 6474597102485820
75	0.000   0.0000   1000
73	0.000   0.0000   1000
76	0.000   0.0000   1000
70	0.001   0.0010   1000
67	0.000   0.0000   1000
80	0.000   0.0000   1000
72	0.000   0.0000   1000
68	0.000   0.0000   1000
79	0.000   0.0000   1000
66	0.000   0.0000   1000
78	0.000   0.0000   1000
74	0.000   0.0000   1000
69	0.000   0.0000   1000
65	0.000   0.0000   1000
77	0.000   0.0000   1000
71	0.000   0.0000   1000
Generate random seed 6521330522307060
Generate random seed 6521320033299738
Generate random seed 6521325277803399
Generate random seed 6521335766810721
Generate random seed 6521342759482269
Generate random seed 6521348003985930
Generate random seed 6521354996657478
Generate random seed 6521341011314382
Generate random seed 6521360241161139
Generate random seed 6521365485664800
Generate random seed 6521370730168461
Generate random seed 6521377722840009
Generate random seed 6521381219175783
Generate random seed 6521386463679444
Generate random seed 6521389960015218
Generate random seed 6521393456350992
81	0.000   0.0000   1000
86	0.000   0.0000   1000
83	0.001   0.0010   1000
95	0.000   0.0000   1000
89	0.000   0.0000   1000
90	0.001   0.0010   1000
85	0.000   0.0000   1000
88	0.000   0.0000   1000
91	0.000   0.0000   1000
87	0.000   0.0000   1000
84	0.000   0.0000   1000
92	0.000   0.0000   1000
93	0.000   0.0000   1000
82	0.000   0.0000   1000
96	0.000   0.0000   1000
94	0.000   0.0000   1000
Generate random seed 6589547072138090
Generate random seed 6589540079444766
Generate random seed 6589545323964759
99	0.000   0.0000   1000
97	0.000   0.0000   1000
98	0.000   0.0000   1000
